session_id,packets_amount,packets_size_all,packets_size_avg,packets_size_dis,avg_time_between,avg_time_dis
657,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
546,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
68,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.04587271581600504,0.0
328,0.0,0.0,0.0,0.0,0.0,0.0
411,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.002898550724637681,0.0
283,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.016341104809913885,0.0
300,7.072635971426552e-05,4.9758911439553835e-06,0.009940357852882699,4.079816257377982e-05,0.15156479731148917,0.02953997592550105
635,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
277,0.0,0.0,0.0,0.0,0.0,0.0
599,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
519,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
164,0.3535964353914704,0.28257299615721876,0.7871093439363817,0.20561410232237542,0.0001680319260659525,0.0
393,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
675,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
382,0.0,0.0,0.0,0.0,0.0,0.0
642,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
504,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
383,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
621,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
688,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0
431,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
550,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
27,7.072635971426552e-05,4.567868070151042e-05,0.4165009940357853,0.0,0.7264860323461457,0.0016280144195562874
30,7.072635971426552e-05,4.567868070151042e-05,0.4165009940357853,0.0,0.3821466078554926,0.2100578605124788
601,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
560,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
316,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.017685360218441505,0.0
134,0.0005304476978569913,3.834753441608282e-05,0.015904572564612328,0.0,0.11279143037177063,0.020925328195764016
223,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,0.0,0.0,0.0,0.0,0.0
185,0.3532074404130419,0.2838561126202067,0.7918916500994035,0.2053555863343868,0.0001680319260659525,0.0
214,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.006931316950220542,0.0
613,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
424,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
101,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.00961982776727578,0.0
562,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
415,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,0.0,0.0,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0
590,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0
399,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.052551984877126645,0.0
248,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
384,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.00021003990758244065,0.0
534,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
100,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.04721697122453266,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,0.0,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0
676,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
468,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
36,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
372,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0011762234824616675,0.0
91,0.0,6.070587195625568e-06,0.18190854870775347,0.0,0.0,0.0
531,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
563,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
320,3.5363179857132754e-05,1.9903564575821534e-06,0.0,0.0,0.0,0.0
544,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
690,3.5363179857132754e-05,2.9191894711204917e-06,0.01391650099403579,0.0,0.0,0.0
443,0.00010608953957139827,9.288330135383383e-06,0.024850894632206764,0.0,0.04213400546103759,0.0
299,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0
156,0.00102553221585685,0.0001093037421288866,0.05152385685884691,0.0008762213530170199,0.43348036126864103,0.8835278255321689
291,0.0,0.0,0.0,0.0,0.0,0.0
509,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
481,0.0,4.6441650676916913e-07,0.01391650099403579,0.0,0.0,0.0
